date;customer_id;order_id;store_id;store_name;total;discount;order_shipping;sector;city;store_category
9/25/2020;5612;A273;8;Waikiki. ;116,74;0;4,99;Secalia;León;Supermercado
10/19/2020;5612;A274;8;Waikiki. ;78,29;5;0;Secalia;León;Supermercado
11/19/2020;5612;A275;8;Waikiki. ;103,85;0;0;Secalia;León;Supermercado
8/11/2020;5648;A276;101;lotz y suerte;20,2;0;4,99;Secacao;Ciudad de México;Farmacia
11/16/2020;5648;A277;149;Mister ;21,97;0;5;Secacao;Ciudad de México;Supermercado
9/15/2020;5672;A278;106;Rosazul.;16,9;0;4,99;Secaiso;Ciudad de México;Bodegón
8/13/2020;5768;A279;27;Escualos. ;80,48;0,01;0;Secrtín;Ciudad de México;Supermercado
9/13/2020;5768;A280;97;La percha Merch;87,57;0;4,99;Secaiso;Ciudad de México;Carniceria
11/3/2020;5883;A281;19;Premier Mart;156,44;0;0;SecJosé;Morelia;Supermercado
11/29/2020;5883;A282;19;Premier Mart;180,44;0;0;SecJosé;Morelia;Supermercado
9/30/2020;5911;A283;27;Escualos. ;50,28;0;5;Secérez;Ciudad de México;Supermercado
9/12/2020;5946;A284;27;Escualos. ;26;0;4,99;Secán I;Ciudad de México;Supermercado
10/17/2020;5946;A285;142;Mirum. ;19,31;0;4,99;Secán I;Ciudad de México;Farmacia
10/31/2020;6028;A286;126;Dulce.;86,26;0;4,99;Seceros;Guadalajara;Supermercado
10/6/2020;6051;A287;109;Resumen minorista;39,57;0;4,99;Secaria;Ciudad de México;Panaderia
11/22/2020;6078;A288;109;Resumen minorista;37,19;5;4,99;Seccuay;Ciudad de México;Panaderia
11/22/2020;6078;A289;176;Delfines. ;36,52;0;5;Seccias;Ciudad de México;Regalos
8/7/2020;6087;A290;52;La colección Cool Kids;58,28;0;4,99;Secillo;Zapopan;Supermercado
8/8/2020;6087;A291;52;La colección Cool Kids;27,19;0;8,99;Secillo;Tlalnepantla de Baz;Supermercado
9/4/2020;6087;A292;7;Ahorros de la tienda en línea;56,79;0,01;8,99;Secillo;Tlalnepantla de Baz;Supermercado
9/28/2020;6087;A293;52;La colección Cool Kids;106,27;5;0;Secillo;Tlalnepantla de Baz;Supermercado
11/2/2020;6087;A294;52;La colección Cool Kids;101,56;5;0;Secillo;Tlalnepantla de Baz;Supermercado
11/28/2020;6268;A295;27;Escualos. ;12,3;0;5;Sectica;Acapulco de Juárez;Supermercado
11/2/2020;6382;A296;80;Negocio en ciernes;20,02;0;0;SecJose;Guadalajara;Supermercado
10/27/2020;6388;A297;8;Waikiki. ;65,82;0;4,99;Secabel;León;Supermercado
8/7/2020;6398;A298;80;Negocio en ciernes;172,29;0,04;0;Secvila;Guadalajara;Supermercado
9/7/2020;6398;A299;80;Negocio en ciernes;171,91;0,01;0;Secvila;Guadalajara;Supermercado
10/13/2020;6398;A300;171;Tienda Mychal;92,01;0;0;Secvila;Guadalajara;Supermercado
10/13/2020;6398;A301;80;Negocio en ciernes;40,23;0;0;Secvila;Guadalajara;Supermercado
11/4/2020;6398;A302;171;Tienda Mychal;136,24;0;0;Secvila;Guadalajara;Supermercado
11/4/2020;6398;A303;10;sueños de calidad;42,48;0;0;Secvila;Guadalajara;Supermercado
8/18/2020;6468;A304;8;Waikiki. ;95,28;0,06;0;SecCuji;León;Supermercado
9/6/2020;6468;A305;8;Waikiki. ;159,96;4,93;0;Secisco;León;Supermercado
10/8/2020;6468;A306;8;Waikiki. ;118,38;0;4,99;Secisco;León;Supermercado
11/3/2020;6468;A307;8;Waikiki. ;104,65;0;0;Secisco;León;Supermercado
11/4/2020;6468;A308;8;Waikiki. ;89,14;0;0;SecCuji;León;Supermercado
11/16/2020;6468;A309;8;Waikiki. ;80,36;5;0;SecCuji;León;Supermercado
11/10/2020;6474;A310;114;Los adictos al armario;4,96;0;0;Secrada;Guadalajara;Supermercado
11/10/2020;6474;A311;10;sueños de calidad;9,04;0;0;Secrada;Guadalajara;Supermercado
11/30/2020;6516;A312;8;Waikiki. ;70,14;0;0;SecEste;León;Supermercado
8/10/2020;6530;A313;8;Waikiki. ;226,44;0,02;0;Secondo;Culiacán Rosales;Supermercado
8/17/2020;6546;A314;122;Regalos mayores;212,77;0,01;0;Sectapa;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
9/20/2020;6546;A315;122;Regalos mayores;80,74;0;0;Sectapa;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
9/29/2020;6546;A316;52;La colección Cool Kids;62,59;0;0;Sectapa;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
10/6/2020;6546;A317;52;La colección Cool Kids;54,86;0;0;Sectapa;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
10/29/2020;6546;A318;52;La colección Cool Kids;150,7;0;0;Secanza;Tlaquepaque;Supermercado
10/29/2020;6546;A319;122;Regalos mayores;80,26;0;0;Secanza;Tlaquepaque;Supermercado
11/30/2020;6546;A320;52;La colección Cool Kids;113,02;0;0;Secanza;Tlaquepaque;Supermercado
8/15/2020;6569;A321;80;Negocio en ciernes;32,09;0,01;4,99;Sec. 16;Guadalajara;Supermercado
8/31/2020;6569;A322;80;Negocio en ciernes;33,4;0,03;4,99;Sec. 16;Guadalajara;Supermercado
9/13/2020;6569;A323;112;Tienda de regalos Playtime;38,98;0;4,99;Sec. 16;Guadalajara;Supermercado
11/6/2020;6569;A324;80;Negocio en ciernes;21,59;0;0;Sec. 16;Guadalajara;Supermercado
11/6/2020;6569;A325;10;sueños de calidad;113,38;0;0;Sec. 16;Guadalajara;Supermercado
9/9/2020;6789;A326;7;Ahorros de la tienda en línea;32,07;0;4,99;Secruco;Zapopan;Supermercado
11/27/2020;6797;A327;8;Waikiki. ;42,5;0;4,99;Secnión;León;Supermercado
10/3/2020;6924;A328;52;La colección Cool Kids;68,22;0;0;Secador;Zapopan;Supermercado
11/19/2020;6924;A329;97;La percha Merch;104,22;0;0;Secacao;Ciudad de México;Carniceria
8/27/2020;6936;A330;52;La colección Cool Kids;82,23;0,01;0;Seco II;Zapopan;Supermercado
9/13/2020;6936;A331;52;La colección Cool Kids;44,7;0;4,99;Seco II;Zapopan;Supermercado
9/13/2020;6936;A332;156;Pesos en general;51,49;0;5;Seco II;Zapopan;Farmacia
9/17/2020;6936;A333;122;Regalos mayores;699,95;0;0;Secorte;Guadalupe;Supermercado
10/1/2020;6936;A334;122;Regalos mayores;138,18;0;0;Secorte;Guadalupe;Supermercado
10/6/2020;6936;A335;122;Regalos mayores;162,79;0;0;Secorte;Guadalupe;Supermercado
10/28/2020;6936;A336;122;Regalos mayores;130,9;0;0;Seco II;Zapopan;Supermercado
10/29/2020;6936;A337;122;Regalos mayores;203,33;0;0;Secorte;Guadalupe;Supermercado
11/6/2020;6936;A338;149;Mister ;31,96;0;5;Seco II;Zapopan;Supermercado
11/26/2020;6936;A339;122;Regalos mayores;156,49;0;0;Seco II;Zapopan;Supermercado
11/27/2020;6936;A340;122;Regalos mayores;105,23;0;0;Secorte;Guadalupe;Supermercado
10/21/2020;6949;A341;74;el escondite;14,77;0;4,99;Secatar;Cancún;Supermercado
11/11/2020;6949;A342;74;el escondite;27,67;0;4,99;Secatar;Cancún;Supermercado
11/13/2020;6949;A343;74;el escondite;31,67;0;4,99;Secatar;Cancún;Supermercado
11/26/2020;6949;A344;9;Ven al mercado;68,82;5;0;Secatar;Cancún;Supermercado
8/31/2020;7016;A345;139;Compras ocacionales;81,74;0;4,99;Secnito;Ciudad de México;Mascotas
10/12/2020;7016;A346;101;lotz y suerte;16,31;0;4,99;Secnito;Ciudad de México;Farmacia
11/27/2020;7168;A347;52;La colección Cool Kids;132,1;0;0;Secapio;Zapopan;Supermercado
10/18/2020;7254;A348;156;Pesos en general;20,6;0;5;Seclena;Zapopan;Farmacia
11/22/2020;7254;A349;156;Pesos en general;23,46;0;5;Seca 06;Zapopan;Farmacia
11/26/2020;7254;A350;108;La Terraza.;152,07;0;5;Seca 06;Zapopan;Bodegón
11/30/2020;7254;A351;156;Pesos en general;24,17;0;5;Seca 06;Zapopan;Farmacia
11/20/2020;7404;A352;7;Ahorros de la tienda en línea;140,07;0;0;Secagua;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
8/15/2020;7441;A353;53;Capital.;55,11;0;4,99;Secinto;Ecatepec de Morelos;Supermercado
9/25/2020;7458;A354;160;Best Buy Nellis;18,55;0;5,99;Secorea;Victoria de Durango;Farmacia
10/13/2020;7458;A355;106;Rosazul.;14,19;0;4,99;Secaria;Ciudad de México;Bodegón
10/17/2020;7484;A356;106;Rosazul.;73,99;0;4,99;SecEste;Ciudad de México;Bodegón
10/23/2020;7484;A357;106;Rosazul.;46,97;0;4,99;SecEste;Ciudad de México;Bodegón
11/8/2020;7484;A358;106;Rosazul.;49,27;0;4,99;SecEste;Ciudad de México;Bodegón
8/11/2020;7796;A359;142;Mirum. ;38,96;0;4,99;Secicay;Ciudad de México;Farmacia
8/18/2020;7796;A360;142;Mirum. ;38,96;0;4,99;Secicay;Ciudad de México;Farmacia
8/19/2020;7796;A361;142;Mirum. ;38,96;0;4,99;Secicay;Ciudad de México;Farmacia
10/3/2020;7879;A362;52;La colección Cool Kids;56,58;0;0;Sec Sal;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
10/1/2020;8063;A363;10;sueños de calidad;162,1;0;4,99;SecMara;Guadalajara;Supermercado
10/30/2020;8063;A364;10;sueños de calidad;122,15;0;0;SecMara;Guadalajara;Supermercado
11/28/2020;8063;A365;80;Negocio en ciernes;166,58;0;0;SecMara;Guadalajara;Supermercado
10/3/2020;8066;A366;52;La colección Cool Kids;52,79;0;0;Seca 07;Zapopan;Supermercado
8/18/2020;8068;A367;7;Ahorros de la tienda en línea;52,77;0;4,99;Secntro;Zapopan;Supermercado
9/11/2020;8068;A368;140;tierra de la libertad;20,54;0;4,99;Secitos;Santiago de Querétaro;Postres
9/11/2020;8068;A369;140;tierra de la libertad;28;0;4,99;Secajal;Santiago de Querétaro;Postres
9/21/2020;8068;A370;52;La colección Cool Kids;48,55;0;4,99;Secitos;Santiago de Querétaro;Supermercado
11/13/2020;8068;A371;7;Ahorros de la tienda en línea;62,31;0;0;Secitos;Santiago de Querétaro;Supermercado
11/7/2020;8124;A372;7;Ahorros de la tienda en línea;51,39;0;0;Secitos;Zapopan;Supermercado
10/6/2020;8201;A373;10;sueños de calidad;51,14;0;8,99;Seceras;Reynosa;Supermercado
11/26/2020;8201;A374;112;Tienda de regalos Playtime;41,25;0;8,99;Seceras;Reynosa;Supermercado
10/7/2020;8202;A375;27;Escualos. ;34,73;0;4;Seconte;Ciudad de México;Supermercado
10/14/2020;8241;A376;106;Rosazul.;34,89;0;4,99;Sectica;Acapulco de Juárez;Bodegón
11/28/2020;8305;A377;52;La colección Cool Kids;121,37;5;0;Secinda;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
8/18/2020;8310;A378;97;La percha Merch;42,69;0,01;4,99;Secinos;Ciudad de México;Carniceria
11/14/2020;8339;A379;109;Resumen minorista;28,2;0;4,99;Secdino;Ciudad de México;Panaderia
11/4/2020;8362;A380;169;Hotel California.;199,16;0;5;Secán I;Ciudad de México;Supermercado
11/3/2020;8384;A381;52;La colección Cool Kids;61,76;0;0;Secongo;Zapopan;Supermercado
9/15/2020;8432;A382;90;Chococrema.;39,75;0;4,99;Secorte;Zapopan;Carniceria
8/29/2020;8439;A383;122;Regalos mayores;31,41;0;4,99;SecBlas;Zapopan;Supermercado
10/4/2020;8439;A384;52;La colección Cool Kids;33,71;0;4,99;SecBlas;Zapopan;Supermercado
10/31/2020;8439;A385;52;La colección Cool Kids;31,84;0;4,99;SecBlas;Zapopan;Supermercado
11/28/2020;8439;A386;52;La colección Cool Kids;38,04;0;0;SecBlas;Zapopan;Supermercado
8/7/2020;8440;A387;52;La colección Cool Kids;62,91;0;4,99;SecSolo;Monterrey;Supermercado
9/13/2020;8440;A388;122;Regalos mayores;115;0;0;SecSolo;Monterrey;Supermercado
9/13/2020;8440;A389;156;Pesos en general;43,2;0;9;SecSolo;Monterrey;Farmacia
10/15/2020;8440;A390;52;La colección Cool Kids;10,63;0;8,99;SecSolo;Monterrey;Supermercado
10/15/2020;8440;A391;52;La colección Cool Kids;80,03;0;0;SecSolo;Monterrey;Supermercado
10/15/2020;8440;A392;122;Regalos mayores;74,73;0;0;SecSolo;Monterrey;Supermercado
11/4/2020;8440;A393;52;La colección Cool Kids;30,17;0;0;SecMayo;Zapopan;Supermercado
11/7/2020;8440;A394;156;Pesos en general;26,81;0;9;SecSolo;Monterrey;Farmacia
11/9/2020;8440;A395;52;La colección Cool Kids;53,61;0;0;SecMayo;Zapopan;Supermercado
11/2/2020;8464;A396;52;La colección Cool Kids;129,22;0;0;Secados;Zapopan;Supermercado
8/22/2020;8481;A397;97;La percha Merch;44,03;0,01;4,99;Seconte;Ciudad de México;Carniceria
8/19/2020;8483;A398;7;Ahorros de la tienda en línea;103,4;0;0;Seceiba;Zapopan;Supermercado
8/22/2020;8483;A399;7;Ahorros de la tienda en línea;80,09;0,01;0;Seceiba;Zapopan;Supermercado
11/15/2020;8483;A400;7;Ahorros de la tienda en línea;93,56;0;0;Seceiba;Zapopan;Supermercado
11/15/2020;8483;A401;7;Ahorros de la tienda en línea;79,46;0;0;Seceiba;Zapopan;Supermercado
9/17/2020;8535;A402;52;La colección Cool Kids;55,93;0;4,99;Secntro;Zapopan;Supermercado
10/23/2020;8535;A403;7;Ahorros de la tienda en línea;67,43;0;0;Secntro;Zapopan;Supermercado
11/15/2020;8535;A404;52;La colección Cool Kids;90,23;0;0;Secntro;Zapopan;Supermercado
9/18/2020;8545;A405;102;El Gran.;120,42;0;0;Secrosa;Zapopan;Supermercado
8/11/2020;8553;A406;109;Resumen minorista;17,99;0;4,99;Secinos;Ciudad de México;Panaderia
9/5/2020;8553;A407;142;Mirum. ;37,64;0;4,99;Secinos;Ciudad de México;Farmacia
9/9/2020;8553;A408;109;Resumen minorista;16,5;0;4,99;Secaiso;Ciudad de México;Panaderia
9/18/2020;8553;A409;142;Mirum. ;73,81;0;4,99;Secinos;Ciudad de México;Farmacia
11/1/2020;8553;A410;106;Rosazul.;0;154,09;4,99;Secaiso;Ciudad de México;Bodegón
11/2/2020;8553;A411;106;Rosazul.;78,59;78,59;4,99;Secaiso;Ciudad de México;Bodegón
9/25/2020;8570;A412;52;La colección Cool Kids;72,62;0;0;Secro I;Tuxtla Gutiérrez;Supermercado
11/2/2020;8570;A413;52;La colección Cool Kids;30,42;0;0;Secro I;Tuxtla Gutiérrez;Supermercado
11/2/2020;8570;A414;102;El Gran.;76,57;0;0;Secro I;Tuxtla Gutiérrez;Supermercado
11/14/2020;8570;A415;52;La colección Cool Kids;46,6;0;0;Secanca;Tuxtla Gutiérrez;Supermercado
9/14/2020;8581;A416;106;Rosazul.;26,73;0;4,99;Sechona;Ciudad de México;Bodegón
9/14/2020;8629;A417;27;Escualos. ;32,58;0;5;Secalle;Ciudad de México;Supermercado
11/5/2020;8632;A418;149;Mister ;43,45;0;5;Secrria;Ciudad de México;Supermercado
11/16/2020;8632;A419;101;lotz y suerte;80,96;0;3,99;Secrria;Ciudad de México;Farmacia
11/27/2020;8721;A420;173;El punto dulce en línea;44,19;0;0;Secntro;León;Supermercado
11/30/2020;8721;A421;173;El punto dulce en línea;43,67;0;0;Secdare;Culiacán Rosales;Supermercado
9/9/2020;8763;A422;139;Compras ocacionales;54,16;0;8,99;Secerde;Ciudad de México;Mascotas
10/8/2020;8763;A423;139;Compras ocacionales;56,46;0;5;Secerde;Ciudad de México;Mascotas
11/1/2020;8763;A424;139;Compras ocacionales;56,46;5;5;Secerde;Ciudad de México;Mascotas
11/27/2020;8763;A425;139;Compras ocacionales;49,31;0;3;Secerde;Ciudad de México;Mascotas
10/24/2020;8948;A426;27;Escualos. ;112,16;5;4;Secruta;Ciudad de México;Supermercado
10/1/2020;9071;A427;139;Compras ocacionales;74,17;0;10;No encuentro mi sector;Apodaca;Mascotas
11/18/2020;9071;A428;139;Compras ocacionales;74,17;0;10;No encuentro mi sector;Apodaca;Mascotas
9/25/2020;9152;A429;97;La percha Merch;101,19;0;4,99;SecEste;Ciudad de México;Carniceria
11/22/2020;9152;A430;137;Cosméticos Allure;50,4;5;4;SecEste;Ciudad de México;Licorería
9/23/2020;9329;A431;101;lotz y suerte;27,25;0;4,99;Secalud;Ciudad de México;Farmacia
8/21/2020;9440;A432;142;Mirum. ;23,57;0;4,99;Secrtín;Ciudad de México;Farmacia
9/24/2020;9472;A433;8;Waikiki. ;83;0;4,99;Secjano;León;Supermercado
11/2/2020;9565;A434;101;lotz y suerte;128,31;0;3,99;Seconte;Ciudad de México;Farmacia
9/9/2020;9600;A435;106;Rosazul.;39,06;0;4,99;Secrtín;Ciudad de México;Bodegón
11/6/2020;9600;A436;101;lotz y suerte;28,49;0;3,99;Secrtín;Ciudad de México;Farmacia
9/22/2020;9765;A437;144;Coco Bar.;60,09;0;4,99;Secores;Puebla de Zaragoza;Supermercado
8/6/2020;9834;A438;74;el escondite;115,3;0;0;Secorte;Cancún;Supermercado
8/31/2020;9834;A439;74;el escondite;149,25;0;0;Secorte;Cancún;Supermercado
10/1/2020;9834;A440;74;el escondite;132,31;0;0;Secorte;Cancún;Supermercado
11/2/2020;9834;A441;74;el escondite;121,86;0;0;Secorte;Cancún;Supermercado
11/2/2020;9834;A442;9;Ven al mercado;24,55;0;4,99;Secorte;Cancún;Supermercado
11/28/2020;9834;A443;9;Ven al mercado;100,88;0;0;Secorte;Cancún;Supermercado
11/29/2020;9834;A444;74;el escondite;80,89;0;0;Secorte;Cancún;Supermercado
11/11/2020;9936;A445;145;super-villas;20,76;0;5;Secaiso;Ciudad de México;Farmacia
11/27/2020;9954;A446;156;Pesos en general;31,16;0;10;Secor I;Ciudad López Mateos;Farmacia
9/5/2020;10036;A447;52;La colección Cool Kids;97,57;0,02;0;Secrdín;Ciudad Juárez;Supermercado
10/5/2020;10055;A448;122;Regalos mayores;307,39;0;0;Secndos;Zapopan;Supermercado
11/3/2020;10055;A449;52;La colección Cool Kids;188,33;0;0;Secndos;Zapopan;Supermercado
11/28/2020;10055;A450;52;La colección Cool Kids;93,4;0;0;Secndos;Zapopan;Supermercado
11/28/2020;10055;A451;122;Regalos mayores;56,74;0;4,99;Secndos;Zapopan;Supermercado
8/18/2020;10062;A452;122;Regalos mayores;84,59;0,01;0;Secdoza;Zapopan;Supermercado
11/27/2020;10062;A453;7;Ahorros de la tienda en línea;25,66;0;0;Secdoza;Zapopan;Supermercado
9/5/2020;10228;A454;74;el escondite;149,94;5;0;Seceles;Cuautitlán Izcalli;Supermercado
11/8/2020;10228;A455;74;el escondite;152,24;0;0;Seceles;Cuautitlán Izcalli;Supermercado
11/27/2020;10228;A456;157;Mundo.;38,15;0;9;Secaria;Ciudad de México;Congelados
11/8/2020;10245;A457;101;lotz y suerte;26,61;0;3,99;Secorte;Ciudad de México;Farmacia
11/8/2020;10245;A458;101;lotz y suerte;8,09;0;3,99;Secorte;Ciudad de México;Farmacia
8/18/2020;10263;A459;142;Mirum. ;27,87;0;4,99;Secerio;Ciudad de México;Farmacia
10/20/2020;10263;A460;27;Escualos. ;33,01;0;4;Secaria;Ciudad de México;Supermercado
8/20/2020;10330;A461;27;Escualos. ;95,6;5,99;0;Secitas;Mexicali;Supermercado
9/12/2020;10611;A462;97;La percha Merch;105,06;0;4,99;Secerde;Ciudad de México;Carniceria
9/27/2020;10611;A463;97;La percha Merch;130,11;0;4,99;Secvila;Ciudad de México;Carniceria
11/28/2020;10611;A464;97;La percha Merch;96,86;5;0;Secerde;Ciudad de México;Carniceria
8/3/2020;10619;A465;7;Ahorros de la tienda en línea;99,49;0,01;0;Secongo;Zapopan;Supermercado
8/20/2020;10619;A466;7;Ahorros de la tienda en línea;25,24;0;4,99;Secongo;Zapopan;Supermercado
8/20/2020;10619;A467;52;La colección Cool Kids;32,98;0;4,99;Secongo;Zapopan;Supermercado
11/6/2020;10622;A468;169;Hotel California.;51,33;0;5;Sec Ana;Zapopan;Supermercado
11/6/2020;10622;A469;90;Chococrema.;31,28;0;0;Sec Ana;Zapopan;Carniceria
11/7/2020;10622;A470;169;Hotel California.;54,47;0;5;No encuentro mi sector;Zapopan;Supermercado
11/21/2020;10803;A471;108;La Terraza.;130,18;0;10;Secanza;Naucalpan de Juárez (municipio de Naucalpan);Bodegón
11/18/2020;10824;A472;142;Mirum. ;17,88;0;4,99;Secndes;Ciudad de México;Farmacia
8/9/2020;10868;A473;27;Escualos. ;206,85;0,02;0;Secdino;Ciudad de México;Supermercado
9/14/2020;10870;A474;97;La percha Merch;26,51;0;4,99;Secolos;Ciudad de México;Carniceria
10/15/2020;10870;A475;11;Rosa de Oro. ;80,52;0;0;No encuentro mi sector;Ecatepec de Morelos;Supermercado
11/19/2020;10870;A476;27;Escualos. ;51,31;0;5;Secamos;Ciudad de México;Supermercado
11/27/2020;10870;A477;52;La colección Cool Kids;76,28;0;0;Secta 1;Ecatepec de Morelos;Supermercado
10/30/2020;10885;A478;198;Helios. ;18,46;1,35;5;Secares;Ciudad de México;Postres
11/14/2020;10885;A479;109;Resumen minorista;20,43;1,54;4,99;Secpico;Ciudad de México;Panaderia
11/5/2020;10964;A480;156;Pesos en general;21,58;0;10;Secacay;Ecatepec de Morelos;Farmacia
11/17/2020;10964;A481;8;Waikiki. ;95,4;0;0;Secñona;Heroica Matamoros;Supermercado
11/24/2020;10964;A482;122;Regalos mayores;126,27;0;0;Secayos;Zapopan;Supermercado
9/22/2020;10972;A483;97;La percha Merch;48,46;0;4,99;Secpico;Ciudad de México;Carniceria
11/2/2020;10972;A484;97;La percha Merch;36,83;0;4,99;Secpico;Ciudad de México;Carniceria
9/4/2020;10979;A485;97;La percha Merch;21,91;0,01;4,99;Seco II;Ciudad de México;Carniceria
11/19/2020;11058;A486;106;Rosazul.;117,18;0;4,99;Secbina;Ciudad de México;Bodegón
8/13/2020;11110;A487;53;Capital.;98,83;0,01;0;SecMora;Ciudad López Mateos;Supermercado
8/14/2020;11110;A488;11;Rosa de Oro. ;75,69;0,02;8,99;SecMora;Ciudad López Mateos;Supermercado
9/18/2020;11110;A489;52;La colección Cool Kids;126,05;0;9;SecMora;Ciudad López Mateos;Supermercado
10/24/2020;11110;A490;52;La colección Cool Kids;143,61;0;0;SecMora;Ciudad López Mateos;Supermercado
11/18/2020;11110;A491;52;La colección Cool Kids;151,43;0;0;SecMora;Ciudad López Mateos;Supermercado
10/2/2020;11240;A492;52;La colección Cool Kids;73,28;0;0;SecCura;General Escobedo;Supermercado
11/5/2020;11240;A493;52;La colección Cool Kids;76,37;0;0;SecCura;General Escobedo;Supermercado
9/2/2020;11344;A494;142;Mirum. ;20,8;0;4,99;Secn II;Ciudad de México;Farmacia
9/10/2020;11344;A495;142;Mirum. ;25,71;0;4,99;Secn II;Ciudad de México;Farmacia
11/30/2020;11387;A496;7;Ahorros de la tienda en línea;48,37;0;0;Secanta;Zapopan;Supermercado
8/21/2020;11583;A497;122;Regalos mayores;93,29;0;0;Sectapa;Naucalpan de Juárez (municipio de Naucalpan);Supermercado
11/9/2020;11583;A498;52;La colección Cool Kids;87,52;0;0;Secanza;Zapopan;Supermercado
9/26/2020;11605;A499;9;Ven al mercado;160,42;0;0;Secrita;Irapuato;Supermercado
10/31/2020;11605;A500;74;el escondite;144,72;0;0;Secuana;Cancún;Supermercado
9/14/2020;11767;A501;10;sueños de calidad;29,43;0;4,99;Secorte;Guadalajara;Supermercado
9/16/2020;11785;A502;8;Waikiki. ;32,71;0;4,99;Secrida;León;Supermercado
8/14/2020;11947;A503;8;Waikiki. ;61,87;0,01;4,99;Seclsal;León;Supermercado
9/30/2020;11965;A504;142;Mirum. ;18,51;0;4,99;Seccuao;Ciudad de México;Farmacia
10/2/2020;11965;A505;102;El Gran.;37,51;0;4,99;Secquín;Tijuana;Supermercado
9/4/2020;12057;A506;139;Compras ocacionales;83,38;0;4,99;Secisto;Ciudad de México;Mascotas
11/18/2020;12057;A507;139;Compras ocacionales;67,46;0;5;Secisto;Ciudad de México;Mascotas
10/17/2020;12080;A508;108;La Terraza.;113,04;0;10;No encuentro mi sector;Ecatepec de Morelos;Bodegón
10/17/2020;12080;A509;52;La colección Cool Kids;53,32;0;10;No encuentro mi sector;Ecatepec de Morelos;Supermercado
8/3/2020;12081;A510;8;Waikiki. ;139,51;0,05;0;Secrias;León;Supermercado
9/28/2020;12081;A511;8;Waikiki. ;147,72;0;4,99;Secrias;León;Supermercado
10/29/2020;12166;A512;10;sueños de calidad;98,86;0;0;Secinto;Guadalajara;Supermercado
8/10/2020;12206;A513;53;Capital.;80,97;0,02;0;Secacay;Ecatepec de Morelos;Supermercado
9/22/2020;12655;A514;108;La Terraza.;26,77;0;4,99;Secagua;Ecatepec de Morelos;Bodegón
11/24/2020;12655;A515;11;Rosa de Oro. ;60,43;0;0;No encuentro mi sector;Ecatepec de Morelos;Supermercado
